Source Port,Destination Port,Protocol,Packet Length,Packet Type,Traffic Type,Malware Indicators,Attack Type,Action Taken,Severity Level,Log Source,Anomaly Scores
-0.6845941592829334,-1.1604786603478674,2,-0.5528430134670387,0,0,0,1,1,2,0,-0.834768949872134
1.6258593470291334,0.8860344396594858,1,1.2530466211160578,0,2,0,0,2,1,0,0.6678770067326658
0.3473598123820135,1.5123484822605289,2,-1.065715669688638,0,2,1,0,1,2,0,0.9393895864778089
-1.0609513208613721,0.7982565994224373,1,-1.0103350542280898,1,0,0,2,1,2,1,-1.5888554149912784
-1.1386667700622743,-0.8980083513415728,0,0.8726058714305522,0,0,1,2,0,1,0,-0.8268239252739936
-0.7481600370431197,-1.34693238859571,1,-0.6539728330036921,1,1,0,0,1,0,1,0.36976586637635717
0.47636745805551134,-0.9667955340718967,0,1.3325057650377141,1,1,0,1,0,1,1,0.6170979364749863
0.09566895069412575,0.3972408117875374,2,1.2482309154238362,0,0,0,0,0,2,0,0.8737567745801278
-0.20109687153028535,-1.464437081918569,2,-1.6267453828324534,0,1,1,2,2,1,1,0.8841198501429194
0.7173389474398264,-0.9468337633972144,1,1.1519168015794046,0,2,1,2,2,2,0,-0.02886710693903103
-1.484366526852495,-1.7283640606768,1,-1.1668454892252915,0,0,1,1,0,2,1,1.223337856898302
1.3714886422653525,1.1324813813944814,1,-0.596184364697033,1,0,1,0,1,2,0,-1.5000784010033625
-0.3125247466259239,0.694239588987877,2,-0.5311723378520415,0,0,1,0,1,1,1,-0.9567078056609831
-1.6988075697854677,0.39454327520987764,1,1.640710929339896,0,2,0,0,2,1,0,-0.6979763524432833
1.307601183336059,0.8261491276354391,2,1.3734392634215977,1,1,0,1,0,0,1,-1.3511955487512548
0.013504961987240756,-1.5781652240327046,2,-0.8417853550003341,1,0,1,2,1,0,1,-0.2668724090311476
1.4477033793437546,0.6164965848197227,1,0.5619928542822596,1,1,1,0,2,1,0,0.9625337885680438
-0.41296526511040044,-1.4302862688453966,1,-0.5745136890820358,0,0,0,2,0,0,0,1.6565144154229958
-1.186796751705316,-0.5355133860356542,0,-0.34576766870151027,1,2,0,1,0,0,1,1.157014173296435
-0.4712786504418361,1.3003221072564717,1,1.4095570561132595,0,0,0,2,0,2,0,-0.3162697358804548
1.344851002090974,-1.2190152040830842,0,-1.6508239112935614,1,2,1,0,1,0,0,-1.6765961214229148
0.8724482646725238,-0.7453277810460304,0,-1.1451748136102944,1,2,0,0,1,1,1,0.24368178036239127
1.2739959511643584,-0.4912737861620342,0,0.1984070745195295,1,2,0,0,0,0,1,-1.6914498630629164
-0.020314657630531217,-1.1051791605058423,2,-0.5215409264675983,1,0,1,0,0,1,0,0.9614974810117646
-0.47470884957897935,-0.6322470477105333,1,-0.41800325408483413,1,1,0,1,2,0,1,0.6112255269894044
0.7593588868698316,1.658878669159007,1,1.038747717812197,1,2,0,2,2,2,1,1.4492529041671613
-1.1394171261235244,-0.0920383726683898,1,-0.3867011670853938,1,1,1,2,2,1,0,0.009130836791205334
-0.09502868258643317,-1.5909515474108118,2,-0.2952027589331836,0,2,1,1,0,1,1,-0.2879439960088241
1.4086312672972319,-0.24617561271586846,0,-1.6965731153696666,1,2,1,0,0,0,1,1.4281813171894848
0.29167267326495316,-1.2530581156931504,1,1.6960915448004443,0,2,1,2,1,1,1,1.1376697655792236
0.14240541393770287,-1.668155044263434,0,-1.1764769006097346,1,0,1,1,1,0,0,1.0012226040024659
-0.555050544994257,-1.5208695471232112,0,0.5017965331294897,1,2,0,0,1,1,0,0.02847524450841638
-1.190762919457638,-1.568885698205555,2,1.3469528821143788,1,2,0,2,2,0,1,0.8785928765094306
1.3267888597594542,-1.7271231938510765,2,-0.5889608061587006,1,1,1,0,0,1,1,-0.5798372910274576
-1.3412093097382811,-0.7549849619940523,2,0.7738839047400096,1,0,1,1,2,0,1,-1.4714072252796389
0.06779858270483664,-0.10617346433532693,1,-1.549694091756908,1,0,0,0,1,1,1,0.9262630240982729
1.2294569592430138,-1.5275054871042544,1,-0.5889608061587006,1,1,0,1,2,2,0,-0.4713704334702376
-0.6313724757956949,-0.46052186917671295,2,0.7546210819711232,0,2,0,2,2,0,0,-1.2610367913549667
0.2998729930771863,0.029728428447171756,2,1.1976660056555095,0,1,0,1,1,1,1,0.6613137255428978
-0.8979632649855487,-0.17776608510641695,2,-1.4509721250663654,1,0,0,0,2,0,0,-1.5588024958591822
-1.4803467622386552,1.4998858632717407,0,0.48734941605282495,0,0,1,2,2,0,0,0.061982522161442906
-0.9465220215207332,1.3588586509916885,1,1.322874353653271,0,2,0,1,0,0,0,1.1742859659010878
-0.7474096809818697,-0.4633273072174791,0,-0.16999441093542222,1,2,1,2,1,2,0,1.0274757287615384
0.6237052303681185,1.1147315907134803,0,0.9352100454294329,0,0,1,2,0,1,1,-1.2061124908721705
-1.1480462208279005,0.18694086019318254,1,0.2754583655950749,0,0,1,2,2,2,0,-1.304561708718692
1.5993824974393087,-0.28431877992397747,0,1.5275418455726886,1,2,0,1,1,0,1,-1.6075089510043035
-0.895497809355727,-0.985678290115515,2,0.0009631411384442634,0,2,0,1,0,1,1,-1.0686290217391339
1.1429516247531817,-1.2266222572320846,0,-0.2566771133954108,0,0,1,0,1,1,1,1.6223162660657833
0.3905588827654116,-1.2615823312785552,2,0.7209111421255721,1,0,1,1,2,1,0,1.1359425863187584
1.195583742763724,1.064935065489881,2,-0.7238005655409051,1,2,1,1,2,0,1,1.3228233823011024
-0.06319214684482215,-0.8006812316196087,2,0.04430449236843858,1,1,0,2,0,2,1,-0.15667837221346237
-0.995348762363507,-0.9871889105990044,0,1.5684753439565722,0,2,0,1,2,1,0,1.423690651112275
-1.3345097020485484,0.275797715061295,2,-0.8899424119225501,0,0,1,1,2,1,0,-0.15875098732602055
1.1036115283990697,-0.21267220842133425,1,-0.11702164832098472,1,2,0,2,1,1,0,0.05956447119679174
-0.9102905431346574,0.014028765565191953,1,-1.4919056234502488,0,2,0,1,1,1,1,0.8229777043224484
-0.29226513297217144,-0.22481112302080317,0,-1.089794198149746,1,2,1,1,0,0,1,-0.7812263927977101
-1.036243167701637,-1.6061117029772596,0,0.6968326136644641,0,1,1,2,2,1,1,1.090345053842475
0.13961837713877395,1.5490889304482547,0,0.20081492736564027,0,0,1,1,0,1,0,1.361512197735525
0.8089895806353733,1.0720026113233496,2,1.2674937381927227,1,0,0,1,1,2,0,-0.20434851980230412
-1.5190972931160707,-0.0875065112179214,1,0.44160021197671984,1,0,0,0,0,2,0,-1.6772869931271008
-0.2636980057831501,1.0977371102742237,2,0.463270887591717,0,2,1,2,2,0,1,1.6675683626899738
0.3757125521249634,-0.8652063065572301,0,0.26341910136452096,1,1,0,2,2,2,0,1.2119384737792311
-0.884510452744565,0.8291164178708649,2,0.23211701436508062,0,2,0,2,0,2,0,-1.2195844891038
-0.04395087355990909,0.9752149989169175,1,1.6840522805698903,1,2,1,2,2,2,0,-0.624053080095369
-0.32913977369646163,-0.8164348452331417,2,-0.013483975938220509,0,0,0,2,2,1,1,-1.5947278244768601
-0.4045505578520958,-1.0447543411662636,0,0.6679383795111346,0,2,1,1,2,2,1,1.650296570085321
0.7924817472878712,-1.2920105438745573,2,1.5949617252637909,0,1,0,0,1,0,0,0.2875521335782094
-1.0993802705696805,0.9431143136427663,1,-0.36743834431650746,0,2,1,1,0,2,1,-1.3619040601661396
-0.7250597897289205,-0.27924741115797713,0,0.9279864868911005,1,2,0,2,1,0,1,-1.5363491654731336
-0.3539551205792325,-1.4070874542775227,0,-1.5280234161419108,1,2,0,1,1,2,1,1.4482165966108826
-0.5564440633937214,1.4797082896708458,0,1.4842004943426943,1,1,0,1,1,1,1,0.70449320705453
1.210108492235065,1.4796003882077393,2,0.17673639890453233,0,0,1,2,1,2,0,1.2672082101141202
0.8326257965647511,-0.5969632692747436,1,-1.0825706396114136,1,2,0,2,0,2,0,-1.3387598580759048
-0.5415441358917553,-0.8974688440260408,0,-0.6298943045425841,1,1,1,0,1,1,1,0.730746331813602
-0.2066173482666253,0.14399607787683918,0,1.4312277317282567,0,0,1,2,1,2,0,0.06267339386562913
0.06340364006037183,0.8010080867316502,1,-0.18684938085819777,0,2,1,0,1,0,0,-0.22921990115300447
0.5433099380913231,0.8412013817387807,0,-0.066456738552658,0,0,0,1,0,1,1,-0.08828207349903686
1.0351147393792401,-0.6296034618644267,1,-0.35299122723984266,1,0,1,1,1,1,1,0.9604611734554853
0.8707331651039522,0.7568763883211366,1,0.8413037844311119,0,2,0,1,1,1,1,-1.0088686193270349
-1.3179482718395283,-0.7052963382335595,0,0.5114279445139329,0,1,0,2,0,1,0,1.4181636774787865
1.221042251984709,-1.5080292730135507,0,0.4608630347456062,1,1,1,0,2,1,1,0.518994154480558
0.486336474297834,-0.726984532317944,2,-0.6756435086186893,1,2,0,1,0,1,1,0.9397350223299016
1.6165870899865429,0.9144664751880197,2,0.9592885738905408,1,0,0,1,2,1,1,0.12139748872144898
0.6906477104039302,-1.6349753443582191,0,-0.6395257159270273,0,0,1,0,2,0,0,-0.937017962091679
1.4484537354050047,0.5173351402249499,1,1.4336355845743676,0,1,1,2,0,0,0,1.1055442313345696
1.0074051619745046,0.1268397452429231,1,-0.8851267062303284,0,0,1,0,2,0,0,1.6841492835904408
-1.048838430158335,-0.9744565379524504,2,-0.726208418387016,0,1,1,0,0,0,0,-1.2247660268851959
-0.7774775202933912,-0.3953493854604532,0,-0.30001846462540516,0,2,0,0,1,2,1,-0.2965798923111505
-0.5191406477772883,0.8743271309124425,1,0.8051859917394499,1,0,1,0,2,0,0,-0.4692978183576792
1.6166942837095786,0.9487791404558519,1,1.202481711347731,0,1,0,2,1,0,0,0.39498268357915023
-1.5993317948083126,1.4774423589456116,2,0.5619928542822596,1,0,0,1,1,2,0,-0.4461536162674443
0.4110864807267534,0.6768135026961949,1,-0.19407293939653017,0,1,0,1,2,0,0,0.19255727425261865
1.1636400132990772,-1.4718822828729101,0,1.2458230625777256,1,2,1,2,1,2,0,0.6861851068935979
-0.6659424514747169,-1.1547598828032286,2,1.4842004943426943,1,2,0,1,2,2,1,-1.623053564348491
0.01736393601652694,-0.17021298268896962,2,0.3525096566706204,1,2,0,0,0,2,0,-0.9097285297763273
0.3682089915124625,-1.0027806720178778,2,-1.0392292883814194,0,0,1,1,0,1,1,1.6337156491848541
1.4006453349310701,1.1351789179721412,0,-0.16758655808931142,0,1,1,2,1,2,0,-0.6164534913493216
1.6451542171755642,1.4821360725907395,1,1.4842004943426943,1,0,0,2,0,2,0,-1.6444705871782606
-0.8800619132385823,-1.0978418610146077,0,-1.056084258304195,0,2,1,0,1,1,1,-1.3567225223847437
-0.11560987740929281,0.9229906907734245,2,0.20081492736564027,0,1,0,2,2,2,1,-1.5712381865345322
-0.3614586811917334,-1.5549124587332774,2,-1.2968695429152746,1,2,1,0,1,1,1,0.8713387236154766
1.3943745021334801,-0.412991274678348,2,0.7401739648944584,1,1,1,1,0,1,0,-0.750828037813521
1.042671896853259,0.7042204743252181,1,-0.52635663215982,1,1,1,0,1,1,1,-0.8002253646628282
-1.3685437091123918,0.33341709636010747,0,-1.5063527405269137,0,0,1,1,2,1,0,1.6931306157448598
-1.055055666094407,-1.2202560709088077,2,0.05152805090677097,0,0,0,2,2,1,0,1.1072714105950348
-0.1656157492054596,0.9403628263335534,2,-1.6171139714480103,1,1,1,2,1,0,0,-0.6351070273623468
1.7351969445255753,0.6656457012646835,2,0.16951284036619993,0,2,0,2,1,1,1,0.3562938681447279
0.23711106823976796,-1.1002156932029483,0,-1.4581956836046976,1,2,1,1,2,0,1,0.71692889772988
1.0255744980290604,-1.1697042354434637,2,1.334913617883825,1,0,1,0,0,0,0,1.098290078440615
1.1934934651645273,-0.24930475514595377,0,-0.20129649793486254,0,1,1,2,0,2,0,0.7072566938712743
0.5405229012923941,-1.3299379081564535,0,-0.48542313377593643,0,0,0,1,2,1,0,-1.6814322233522176
-0.8622141583531336,0.21612820596346113,1,0.6029263526661431,1,0,1,2,1,2,1,-1.0019599022851737
-1.452529991110884,1.08754042201067,2,-1.3642894226063766,0,1,1,0,2,1,0,-0.10002689247020093
0.9177912095166365,-0.3130745198418305,0,-0.3891090199315046,0,1,1,2,1,0,0,-0.8997108900656288
-1.0467481525591382,1.1410595477114396,0,-0.4420817825459421,0,1,0,0,2,2,0,0.21190168196982995
0.9935235748413779,0.17447824120439445,0,0.817225255970004,1,2,0,1,1,0,1,-1.1767504434442608
1.6442966673912784,-1.3092208272400265,0,0.35732536236284196,1,1,0,0,2,0,0,0.039183755923301235
0.7541063944410809,-0.469100035493671,0,-0.6443414216192489,1,2,1,1,2,0,0,-0.7342471169130543
-1.66011063576957,-0.9169990088482974,2,-0.20852005647319494,0,2,0,1,2,1,0,0.6554413160573157
1.4438444053144683,-0.8222615242408867,2,1.5540282268799073,0,0,1,0,2,1,1,0.4060366308461281
0.6708168716423207,0.5849893575926567,1,-0.5648822776975927,0,0,1,0,1,2,0,0.5034495411363703
1.6486916100357432,-1.4070335035459693,0,1.6671973106471147,1,0,0,0,1,1,0,-1.3100886823521811
-0.3255487839747648,1.54968238849534,2,0.7473975234327909,0,0,1,1,1,0,1,1.4223089077039033
-0.8541210322639362,-1.0807394791122449,0,-1.4461564193741439,1,1,1,0,2,0,1,1.1501054562545736
-0.4821588133299624,1.546391393870595,2,1.2385995040393931,1,0,1,0,1,0,0,0.10758005463772649
-0.6023765737145306,-0.1940052553039287,0,0.21526204444230507,0,1,1,1,2,0,0,-1.0230314892628503
-1.0372615080704763,1.5188225700469122,1,1.3758471162677084,0,2,1,2,0,2,0,0.9739331716871146
1.0982518422472833,0.7228874274426236,1,1.3854785276521515,1,1,0,1,2,1,0,-1.718393859526175
-0.9371961676166249,-0.2734746828817852,1,-0.901981676153104,1,2,0,0,0,2,1,1.2865526178313316
-1.4012377946382886,0.9651801628480232,0,0.20563063305786186,0,2,1,0,0,0,0,-1.2662183291363627
-1.6967708890477888,-0.31382983008357523,2,1.3613999991910437,1,2,1,1,1,1,0,-1.1093904522861147
1.421548110923037,1.1689520759244414,2,-0.172402263781533,1,2,1,0,1,1,0,-1.467607430906615
-1.5495403104582173,1.0978450117373302,1,0.7016483193566857,0,0,0,2,2,1,1,0.10896179804609894
1.664127506152888,1.3793599289819027,2,-0.9477308802292091,0,2,1,0,2,0,1,0.13970558888238083
-0.05434866469437464,-1.039035563621625,0,0.451231623361163,1,1,0,0,0,1,0,-0.7846807513186407
1.3513362223346357,-0.6296034618644267,2,0.8461194901233334,1,1,0,2,1,2,1,0.6834216200768535
-1.5379097915088409,0.7566066346633705,1,-0.8899424119225501,0,1,1,2,0,1,1,-0.7121392223790985
0.3802682853539818,1.2169142762752319,0,-0.5119095150831552,1,1,0,0,1,1,1,-1.0126684137000586
-0.6090225845427457,-1.384805802146053,0,-0.05441747432210403,1,1,1,1,2,0,1,1.2212652417857437
1.1450419023523783,-0.8504777568432078,2,-1.1668454892252915,1,0,0,1,2,2,0,-0.310742762246966
1.262794207107125,0.003939978764744452,0,-0.8538246192308881,1,0,0,1,0,1,0,-1.0558478952116908
-0.6851301278981121,1.0124410036886222,1,-0.4950545451603796,0,0,0,0,0,1,1,0.11103441315865711
1.5656700715445724,1.499670060345528,1,-0.30724202316373755,0,0,0,2,1,1,0,0.025020885987486002
-1.4530123628645448,-0.5659415986316564,2,-0.18203367516597618,0,2,0,0,1,1,1,0.7421457149326728
-0.6177052761086396,1.618847226346536,0,1.4793847886504727,0,1,0,0,2,0,0,1.3245505615615676
-1.380603002953911,-0.10417728726785871,1,0.7160954364333505,1,1,1,1,1,1,0,-1.6503429966638423
0.6658859603826772,0.04364771718789611,0,-0.9910722314592034,0,1,0,2,2,0,0,0.6174433723270791
1.5275091061438535,-0.5085919709906098,0,0.02263381675344142,1,1,1,1,1,0,0,-0.3103973263948728
-1.234337167871661,-0.7578443507663717,1,-0.52635663215982,1,1,0,0,1,0,1,0.6592411104303394
-1.2150422977252302,0.03663412208598074,2,0.8653823128922198,0,0,1,1,1,1,0,-0.07895530549252446
0.408889009404521,-0.0019946017061070187,2,-1.065715669688638,1,0,1,2,1,1,0,-0.7218114262377042
-0.4436226698986184,0.3868283205977707,1,1.0772733633499698,1,0,0,2,0,1,0,-1.4389362551828913
-1.2596348865080926,0.5176048938827159,1,-0.48542313377593643,1,2,1,0,0,1,1,-1.2890170953745046
-1.2918466002803288,1.0523105943064335,1,-0.7117613013103512,0,0,1,2,1,0,0,-1.23202017977915
-1.507252386720623,0.7387489425192629,2,-1.4630113892969194,0,2,1,0,2,2,1,-0.24545538620137813
0.39645453753237664,-0.5374556123715692,1,-1.7350987609074393,1,1,1,1,0,0,1,-1.5121686558266194
0.7779034009550123,-0.7180287108801137,1,-1.0344135826891978,1,0,1,0,2,1,1,-1.7159758085615235
-0.05241917767973155,1.250903237153745,1,-1.174069047763624,0,0,0,2,0,1,0,0.31691418100611934
0.34141056075353066,-1.1773652393240175,2,0.9833671023516488,1,1,0,2,0,2,1,-1.4593169704563818
0.784335024337156,-0.40425125616673036,2,-0.372254050008729,1,2,1,0,1,1,1,-0.5573839606414089
1.5993824974393087,0.5450658162432922,0,1.5299496984187992,1,0,0,0,2,1,1,-0.9021289410302802
1.679831386577622,-0.827602646664653,1,0.16951284036619993,0,0,0,2,0,1,1,1.0824000292443348
0.7814407938151914,-0.550349837212783,0,-1.2270418103780614,1,1,1,0,2,1,0,-0.2133298519567238
0.8846683490985967,1.2953586399535777,1,-0.5696979833898143,0,0,0,2,2,0,0,0.7563085848684885
-0.24461752308279064,1.1379843560129075,1,-0.7478790940020131,0,0,0,0,2,1,1,1.5110859216918189
0.6457335404519605,-0.2652202209541464,1,0.8798294299688846,0,1,1,1,0,1,1,-0.40746480083302195
-0.4457129474978151,-0.26975208240461473,2,-0.0038525645537773275,0,2,0,1,2,0,0,0.3272772565689112
-1.5275655972358932,-0.42442882976762536,0,0.3934431550545039,1,2,1,1,2,1,0,-1.2831446858889226
1.3544984371641897,1.2350956728086588,2,-1.4389328608358114,0,0,0,2,0,0,0,1.32593230496994
1.0454589336521878,0.23155811518767497,1,0.4030745664389471,1,1,0,2,0,0,0,-1.2537826384610127
-0.1108933535957208,-1.5015551852271674,2,-0.2952027589331836,0,0,1,2,2,2,0,0.8191779099494247
-0.8878870550201904,-0.13633192327356305,1,-0.8682717363075528,1,0,1,0,1,1,1,-0.6772502013176998
1.0302910218426322,-0.3094598208277664,2,-0.5648822776975927,0,1,0,2,2,0,0,1.1929395019141131
-1.0506071265884245,-0.9746183901471099,2,0.42474524205394426,0,1,0,1,2,1,1,-0.047520642952056096
-1.098361930200841,-0.7379365308232426,2,0.7136875835872397,1,2,0,1,2,2,1,0.9110638466061779
-0.1681348016967992,0.009335051920063972,1,0.48012585751449255,0,1,1,1,1,0,0,-0.30487035276138397
-1.582287992845632,-0.4192495595385186,2,1.5058711699576914,1,2,1,2,0,1,0,1.6268069321429928
-0.4279187894738844,-1.0725929186477123,2,1.6623816049548932,0,1,1,0,0,2,0,0.4744329295605536
-1.3277564974972975,-0.7420367864212855,1,0.7498053762789016,1,1,0,0,2,2,0,0.4999951826154399
-1.06025456166164,-0.524939042651228,0,-0.6708278029264677,1,2,1,1,1,1,1,0.10792549048981973
-0.32115384133029995,0.9608641043237676,2,-0.37706975570095064,0,1,0,1,2,2,0,1.2033025774769048
1.1665342438210418,0.5520794113452075,2,-1.0464528469197518,1,2,0,1,2,2,1,-1.3311602693298574
0.8056665752212657,-1.4698321550738886,2,0.6462677038961374,0,1,0,1,0,0,0,-1.563984033640578
-1.0872673798666432,-0.043482714270514124,2,-1.6508239112935614,0,1,0,2,1,0,0,0.23020978213076201
-1.3580387242548904,0.3356830270853417,2,0.2850897769795181,1,2,1,1,0,1,0,0.9469891752238561
-0.41880732301584755,-1.5900883357059608,0,0.6558991152805806,0,2,1,0,1,0,0,-0.7870988022832921
-0.8288769104890225,-1.4797051389481233,1,0.3356546867478448,0,0,0,2,0,1,1,0.9929321435522327
-0.9542399695793056,0.5668079610592299,1,-1.1668454892252915,1,0,0,1,1,1,1,-0.0748100752674076
0.861782489230469,1.0203178104953887,2,0.11413222490565164,0,1,1,1,0,2,0,-0.4029741347558121
-1.1783820444470114,0.8894872864788903,1,0.02263381675344142,1,0,1,2,2,2,1,1.5221398689587968
-0.6717309125186461,-0.11534508869937012,1,0.8918686941994386,1,0,0,1,1,0,0,-0.7062668128935166
-0.03832320310053341,-0.7750006834002877,2,0.01300240536899824,0,2,1,2,1,1,1,0.127615334059124
0.6747294425331247,0.7672888795109032,2,1.3060193837304954,0,2,0,1,2,1,1,1.132488227797828
1.4883833972358131,0.06118170494268455,1,-0.820114679385337,1,1,0,0,1,1,1,0.7635627377624425
-0.4766383365936224,-0.07045808004711172,1,-1.4389328608358114,1,1,0,0,2,0,1,1.602971858348572
-0.9293710258350169,-1.3512484471199655,2,1.5492125211876857,0,1,1,1,0,0,1,0.6312608064108016
-0.12214869451447218,1.0749159508272221,0,-0.11461379547487392,1,1,1,1,0,1,0,1.4803421308555367
-0.2995543061386009,-1.6820203822726052,0,-0.015891828784331305,0,2,0,1,1,1,1,-0.6351070273623468
-1.532710895941608,-1.6068130624874513,1,0.675161938049467,1,0,0,0,2,1,1,0.3079328488516999
1.7440404266760228,1.721083862639841,0,1.132653978810518,1,0,0,0,0,0,1,1.1611594035215518
0.7322924718033104,-1.0106035280930912,1,-0.8297460907697801,1,2,1,0,1,0,1,-0.0723920243027562
-0.5495836651194349,1.1739694939588885,2,0.8244488145083363,1,2,1,2,0,2,0,-1.531858499395924
-1.4979265328165146,-0.2725575204453809,0,1.6575658992626714,0,2,1,1,2,0,0,1.1957029887308575
0.5474904932897164,1.1017294644091602,0,-0.3048341703176268,0,2,0,0,0,1,0,0.9725514282787422
-1.5768211129708098,1.5438557094875949,0,-0.9886643786130926,1,2,0,2,2,2,0,0.16699502119773257
-0.01645568360124503,-0.6471914003507683,2,-1.2174103989936182,0,1,0,2,0,2,0,-1.0523935366907602
-0.729186748065796,0.36746000797017364,1,1.0531948348888618,0,1,0,0,1,0,0,0.7652899170229077
1.1574763742245229,-0.9882139744985151,1,-0.025523240168774487,0,2,0,0,2,1,1,0.8920648747410599
-0.36939101669637725,-1.089857152744735,0,0.569216412820592,1,1,1,0,1,2,0,-1.087282557752159
-0.4477496282354939,1.2939019702016414,0,-0.45652889962260684,1,1,1,2,1,0,1,1.3684209147773863
0.44806831517407936,-0.6962326153326227,1,-1.5232077104496893,1,1,1,0,2,2,0,0.7114019240963907
0.4555182789250624,0.04790982498059854,1,1.22896809265495,0,1,1,2,1,1,0,-1.617872026567095
0.5690900284814155,-1.0758839132724574,2,0.31639186397895847,1,1,1,2,2,0,1,-0.2896711752692895
-1.3555732686250688,-1.3139145408851545,0,1.0507869820427511,0,1,1,1,2,1,0,-0.4354451048525597
-0.9842542120293092,-1.6079460278500683,2,1.0941283332727454,1,1,1,1,0,0,0,0.05990990704888473
0.7476211741974194,0.9331873790369785,2,-0.808075415154783,1,1,1,2,0,2,1,-0.034394080572520074
-0.5091716315349657,-1.0828975083743726,1,-0.5769215419281466,1,2,1,2,2,1,1,-0.3183423509930132
-0.9652273261904676,-0.9338316370928944,1,1.602185283802123,0,0,0,1,0,0,0,1.4098732170285533
-0.30979130668851285,1.6221382209712811,1,-0.396332578469837,0,0,0,1,1,1,0,-1.070356200999599
-1.413940250818022,-0.5519683591593788,1,-1.6484160584474505,0,0,0,2,1,2,0,0.1251972830944726
0.989932585119681,-0.41741523466571,1,0.25619554282618856,0,2,1,1,2,2,1,0.4267627819717116
-0.3145614273636027,-1.3235717218331764,2,-0.21333576216541653,1,2,0,2,1,1,0,-0.7546278321865447
0.7002415486156279,0.10979131407211341,1,-0.0038525645537773275,1,1,0,1,1,2,1,0.5759910700759127
0.8528854102185036,-1.5583653055526818,1,1.0507869820427511,1,2,1,0,0,0,1,0.3124235149289095
1.5419802587536766,-1.3165041759997078,0,-1.125911990841408,0,0,1,0,1,1,1,-1.3346146278507878
-1.0270781043820822,-0.7674475809828404,0,0.10209296067509767,0,2,1,1,2,1,1,-0.08448227912601325
1.476592087701883,-1.177257337860911,1,-0.172402263781533,1,1,0,2,0,1,0,0.5093219506219523
1.1449883054908605,-0.6170868921440854,0,0.8894608413533278,0,1,0,2,2,1,0,-0.943235807429354
1.2652060658754287,0.38650461620845156,1,0.3067604525945153,0,1,0,0,0,0,1,0.7172743335819728
